Frame,Person,Keypoint_Index,Keypoint_Name,X,Y,Confidence
5,2,10,right_wrist,466.7546,4.7864,0.0123
5,2,11,left_hip,474.5611,0.1729,0.0208
5,2,12,right_hip,472.9944,1.0197,0.0249
5,2,13,left_knee,474.4057,18.3762,0.18
5,2,14,right_knee,474.0147,19.0028,0.2128
5,2,15,left_ankle,476.5981,58.72,0.4992
5,2,16,right_ankle,475.9907,57.8407,0.5396
6,0,0,nose,221.6381,100.2909,0.9063
6,0,1,left_eye,225.8143,95.4226,0.8692
6,0,2,right_eye,217.8121,95.886,0.5022
6,0,3,left_ear,236.1306,89.5285,0.8208
6,0,4,right_ear,214.0954,91.0686,0.1043
6,0,5,left_shoulder,252.3984,101.1757,0.9924
6,0,6,right_shoulder,210.6232,105.9268,0.9937
6,0,7,left_elbow,265.9088,127.1552,0.9827
6,0,8,right_elbow,211.8232,136.6647,0.9851
6,0,9,left_wrist,257.3717,141.1729,0.9786
6,0,10,right_wrist,223.4335,140.9396,0.9795
6,0,11,left_hip,252.9781,156.049,0.9991
6,0,12,right_hip,224.1701,156.9908,0.9992
6,0,13,left_knee,249.4582,201.9227,0.9981
6,0,14,right_knee,219.5027,200.9642,0.9983
6,0,15,left_ankle,244.7181,256.1473,0.9839
6,0,16,right_ankle,214.8942,254.7017,0.9869
6,1,0,nose,471.004,1.2989,0.0001
6,1,1,left_eye,471.8061,0.7889,0.0002
6,1,2,right_eye,471.723,1.2132,0.0002
6,1,3,left_ear,472.7033,2.0732,0.0007
6,1,4,right_ear,473.3487,3.0507,0.0006
6,1,5,left_shoulder,476.5128,3.001,0.0001
6,1,6,right_shoulder,472.5775,2.7345,0.0001
6,1,7,left_elbow,472.484,0.32,0.0005
6,1,8,right_elbow,468.7636,0.0,0.0009
6,1,9,left_wrist,470.6471,1.1502,0.0025
6,1,10,right_wrist,466.5529,0.1533,0.0039
6,1,11,left_hip,477.9762,0.168,0.0059
6,1,12,right_hip,475.3043,0.0,0.0072
6,1,13,left_knee,473.8819,19.5396,0.1935
6,1,14,right_knee,472.7218,18.8425,0.2199
6,1,15,left_ankle,476.214,61.4991,0.6561
6,1,16,right_ankle,476.2675,60.7647,0.6804
6,2,0,nose,466.4727,0.0,0.0157
6,2,1,left_eye,467.9083,0.0,0.0137
6,2,2,right_eye,466.3905,0.0,0.0137
6,2,3,left_ear,469.6386,0.0,0.0123
6,2,4,right_ear,468.2267,0.0,0.0128
6,2,5,left_shoulder,469.7891,0.0,0.0051
6,2,6,right_shoulder,466.8829,0.0,0.0084
6,2,7,left_elbow,468.6291,1.4512,0.0061
6,2,8,right_elbow,467.4349,0.7569,0.0119
6,2,9,left_wrist,466.8033,4.7353,0.0133
6,2,10,right_wrist,466.8203,4.1205,0.0225
6,2,11,left_hip,474.6777,0.2181,0.0342
6,2,12,right_hip,472.5439,1.0233,0.0434
6,2,13,left_knee,474.7767,16.5963,0.2122
6,2,14,right_knee,474.1508,17.5685,0.2604
6,2,15,left_ankle,476.6432,59.1987,0.4946
6,2,16,right_ankle,475.7887,58.0967,0.5486
7,0,0,nose,223.0444,104.7442,0.9538
7,0,1,left_eye,226.7968,99.9775,0.9182
7,0,2,right_eye,218.8044,100.883,0.7376
7,0,3,left_ear,236.1716,92.6755,0.788
7,0,4,right_ear,214.1187,95.2006,0.2008
7,0,5,left_shoulder,252.1656,101.9627,0.9931
7,0,6,right_shoulder,211.2097,106.6826,0.9943
7,0,7,left_elbow,266.4424,127.9106,0.9825
7,0,8,right_elbow,209.8302,136.8666,0.9858
7,0,9,left_wrist,255.9495,145.7721,0.9807
7,0,10,right_wrist,227.4501,149.904,0.9824
7,0,11,left_hip,252.9195,156.8741,0.9988
7,0,12,right_hip,224.8794,157.7501,0.9989
7,0,13,left_knee,249.8946,202.6576,0.9973
7,0,14,right_knee,219.4106,200.8561,0.9976
7,0,15,left_ankle,245.4924,257.4849,0.9792
7,0,16,right_ankle,216.0758,256.1446,0.9829
7,1,0,nose,471.4702,1.5484,0.0002
7,1,1,left_eye,472.3088,0.9572,0.0002
7,1,2,right_eye,472.0602,1.4258,0.0002
7,1,3,left_ear,473.231,2.1766,0.0006
7,1,4,right_ear,473.4333,3.2604,0.0007
7,1,5,left_shoulder,477.0763,3.5924,0.0001
7,1,6,right_shoulder,472.8657,3.2424,0.0001
7,1,7,left_elbow,473.396,0.69,0.0005
7,1,8,right_elbow,469.3778,0.0,0.0011
7,1,9,left_wrist,472.0001,1.1527,0.0024
7,1,10,right_wrist,467.6363,0.1898,0.0046
7,1,11,left_hip,478.3882,0.0289,0.0051
7,1,12,right_hip,475.5417,0.0,0.0067
7,1,13,left_knee,473.8242,18.1711,0.1766
7,1,14,right_knee,472.5842,17.3999,0.2143
7,1,15,left_ankle,476.4384,62.6902,0.6323
7,1,16,right_ankle,476.5313,61.8711,0.6707
7,2,0,nose,466.3606,0.0,0.015
7,2,1,left_eye,467.772,0.0,0.0132
7,2,2,right_eye,466.276,0.0,0.0136
7,2,3,left_ear,469.1542,0.0,0.0121
7,2,4,right_ear,468.1368,0.0,0.0131
7,2,5,left_shoulder,469.291,0.0,0.0043
7,2,6,right_shoulder,466.636,0.0,0.0078
7,2,7,left_elbow,468.524,2.2862,0.0048
7,2,8,right_elbow,467.5167,1.6898,0.0107
7,2,9,left_wrist,466.7921,6.264,0.0102
7,2,10,right_wrist,466.8466,5.2999,0.0194
7,2,11,left_hip,474.4922,0.3955,0.0248
7,2,12,right_hip,472.5946,1.2757,0.0331
7,2,13,left_knee,474.7718,14.4944,0.1644
7,2,14,right_knee,474.1694,15.5038,0.2141
7,2,15,left_ankle,476.9749,59.5941,0.4286
7,2,16,right_ankle,476.1737,58.3221,0.4936
8,0,0,nose,224.5228,107.6225,0.9139
8,0,1,left_eye,228.0287,102.9189,0.8284
8,0,2,right_eye,220.1391,104.0363,0.6181
8,0,3,left_ear,236.5696,94.1802,0.6489
8,0,4,right_ear,214.8753,97.3161,0.1811
8,0,5,left_shoulder,252.7844,102.3185,0.9928
8,0,6,right_shoulder,211.7757,108.7797,0.9923
8,0,7,left_elbow,265.0148,129.5272,0.9879
8,0,8,right_elbow,215.0804,143.0896,0.986
8,0,9,left_wrist,255.3177,149.7797,0.9872
8,0,10,right_wrist,230.8598,157.9737,0.9849
8,0,11,left_hip,253.2537,159.5389,0.9993
8,0,12,right_hip,225.2761,161.266,0.9993
8,0,13,left_knee,250.1663,206.2251,0.9985
8,0,14,right_knee,219.4036,204.8175,0.9985
8,0,15,left_ankle,245.292,259.9466,0.988
8,0,16,right_ankle,217.3545,257.7592,0.9887
9,0,0,nose,224.5981,111.3721,0.9317
9,0,1,left_eye,227.9626,106.5189,0.8593
9,0,2,right_eye,219.9257,108.0113,0.6757
9,0,3,left_ear,236.7006,97.2756,0.6268
9,0,4,right_ear,214.3853,101.2168,0.1754
9,0,5,left_shoulder,252.456,104.3441,0.9909
9,0,6,right_shoulder,212.5539,110.684,0.9895
9,0,7,left_elbow,264.083,132.5514,0.9862
9,0,8,right_elbow,216.2757,142.9484,0.9826
9,0,9,left_wrist,255.147,156.0096,0.9852
9,0,10,right_wrist,230.1089,161.0205,0.9814
9,0,11,left_hip,252.9473,161.0855,0.9985
9,0,12,right_hip,225.3459,163.0815,0.9984
9,0,13,left_knee,251.6682,207.3808,0.9946
9,0,14,right_knee,218.8198,207.8431,0.9943
9,0,15,left_ankle,248.3746,261.2267,0.9521
9,0,16,right_ankle,216.7094,260.1583,0.9529
9,1,0,nose,468.7086,2.381,0.0003
9,1,1,left_eye,469.8813,1.7115,0.0004
9,1,2,right_eye,469.4689,2.1207,0.0003
9,1,3,left_ear,471.6183,2.4045,0.0014
9,1,4,right_ear,472.2769,3.4321,0.0006
9,1,5,left_shoulder,476.4618,2.4407,0.0001
9,1,6,right_shoulder,472.8583,2.6228,0.0002
9,1,7,left_elbow,473.4455,0.0,0.0009
9,1,8,right_elbow,470.8513,0.0,0.0014
9,1,9,left_wrist,469.4725,0.0,0.0044
9,1,10,right_wrist,466.7007,0.0,0.0059
9,1,11,left_hip,478.8363,0.0089,0.0076
9,1,12,right_hip,476.3279,0.0,0.009
9,1,13,left_knee,475.9594,18.9411,0.1829
9,1,14,right_knee,474.5573,18.22,0.2025
9,1,15,left_ankle,477.6279,63.8958,0.5794
9,1,16,right_ankle,477.8944,63.08,0.6002
10,0,0,nose,224.226,113.423,0.9225
10,0,1,left_eye,227.917,108.3206,0.8528
10,0,2,right_eye,219.621,109.6308,0.6123
10,0,3,left_ear,237.4429,99.9835,0.6727
10,0,4,right_ear,214.3522,103.5711,0.1422
10,0,5,left_shoulder,253.3603,108.5687,0.9889
10,0,6,right_shoulder,212.3414,114.1023,0.9899
10,0,7,left_elbow,263.6243,138.1237,0.9835
10,0,8,right_elbow,216.7667,146.8042,0.9848
10,0,9,left_wrist,255.3487,162.2062,0.983
10,0,10,right_wrist,234.3662,166.1799,0.9823
10,0,11,left_hip,255.1554,162.261,0.9985
10,0,12,right_hip,226.0835,163.5337,0.9985
10,0,13,left_knee,253.0774,205.5692,0.9966
10,0,14,right_knee,215.3759,205.0792,0.9967
10,0,15,left_ankle,247.375,261.8405,0.9721
10,0,16,right_ankle,215.6431,259.8553,0.9751
10,1,0,nose,466.5758,0.0,0.0155
10,1,1,left_eye,468.0462,0.0,0.0131
10,1,2,right_eye,466.4938,0.0,0.0137
10,1,3,left_ear,469.8507,0.0,0.0128
10,1,4,right_ear,468.6837,0.0,0.014
10,1,5,left_shoulder,470.4968,0.0,0.0049
10,1,6,right_shoulder,467.238,0.0,0.0101
10,1,7,left_elbow,469.8343,2.5173,0.0054
10,1,8,right_elbow,467.8708,1.6993,0.0147
10,1,9,left_wrist,468.22,5.733,0.0115
10,1,10,right_wrist,467.3798,5.0788,0.0255
10,1,11,left_hip,475.5518,0.9856,0.0282
10,1,12,right_hip,473.2395,1.7832,0.0403
10,1,13,left_knee,475.9398,17.1707,0.1583
10,1,14,right_knee,475.071,18.0834,0.2215
10,1,15,left_ankle,477.7603,62.5582,0.3789
10,1,16,right_ankle,476.9679,61.478,0.4596
10,2,0,nose,471.6162,0.9422,0.0002
10,2,1,left_eye,472.4663,0.1775,0.0002
10,2,2,right_eye,472.2954,0.6405,0.0002
10,2,3,left_ear,473.2409,1.3896,0.0008
10,2,4,right_ear,473.9249,2.4474,0.0006
10,2,5,left_shoulder,477.3929,3.3918,0.0001
10,2,6,right_shoulder,473.1162,3.0786,0.0001
10,2,7,left_elbow,473.3817,0.2169,0.0006
10,2,8,right_elbow,469.0493,0.0,0.0011
10,2,9,left_wrist,471.1445,0.7502,0.0031
10,2,10,right_wrist,466.5133,0.0,0.005
10,2,11,left_hip,478.8206,0.0,0.006
10,2,12,right_hip,475.9593,0.0,0.0073
10,2,13,left_knee,475.1855,19.4281,0.1907
10,2,14,right_knee,473.7362,18.6674,0.219
10,2,15,left_ankle,477.2405,66.1655,0.6207
10,2,16,right_ankle,477.2306,65.3482,0.6486
11,0,0,nose,223.4657,115.2696,0.9067
11,0,1,left_eye,227.1633,110.2484,0.8468
11,0,2,right_eye,218.9734,111.3492,0.5288
11,0,3,left_ear,236.8095,102.4726,0.7276
11,0,4,right_ear,214.398,105.58,0.1064
11,0,5,left_shoulder,252.8089,109.317,0.991
11,0,6,right_shoulder,212.9498,115.6003,0.9898
11,0,7,left_elbow,263.5562,136.8024,0.9867
11,0,8,right_elbow,219.4746,148.7767,0.9829
11,0,9,left_wrist,255.3216,160.2908,0.985
11,0,10,right_wrist,234.5415,169.863,0.98
11,0,11,left_hip,253.9339,159.2916,0.9986
11,0,12,right_hip,225.7998,161.3253,0.9986
11,0,13,left_knee,253.5304,203.6124,0.9957
11,0,14,right_knee,217.0842,204.4107,0.9954
11,0,15,left_ankle,250.7231,260.4097,0.9599
11,0,16,right_ankle,215.8772,259.3052,0.9611
11,1,0,nose,467.1085,0.0,0.0146
11,1,1,left_eye,468.5338,0.0,0.012
11,1,2,right_eye,466.9756,0.0,0.0134
11,1,3,left_ear,470.1515,0.0,0.0114
11,1,4,right_ear,468.883,0.0,0.0134
11,1,5,left_shoulder,470.9825,0.0,0.0038
11,1,6,right_shoulder,467.4306,0.0,0.0101
11,1,7,left_elbow,470.7132,2.6546,0.0041
11,1,8,right_elbow,468.3532,2.0463,0.0163
11,1,9,left_wrist,469.2778,6.1089,0.0094
11,1,10,right_wrist,468.1414,5.3859,0.0281
11,1,11,left_hip,475.8021,0.708,0.0245
11,1,12,right_hip,473.2739,1.5724,0.0401
11,1,13,left_knee,476.4472,17.5388,0.1442
11,1,14,right_knee,475.3116,18.545,0.2301
11,1,15,left_ankle,478.3208,62.6501,0.3638
11,1,16,right_ankle,477.5821,61.882,0.4746
11,2,0,nose,473.053,0.703,0.0003
11,2,1,left_eye,474.012,0.8514,0.0003
11,2,2,right_eye,473.4629,1.2143,0.0003
11,2,3,left_ear,474.3629,1.8084,0.0008
11,2,4,right_ear,474.053,2.716,0.0006
11,2,5,left_shoulder,477.8425,0.0,0.0001
11,2,6,right_shoulder,472.8549,0.0,0.0002
11,2,7,left_elbow,474.9338,0.0,0.0009
11,2,8,right_elbow,470.2155,0.0,0.0019
11,2,9,left_wrist,474.5089,0.0,0.0052
11,2,10,right_wrist,468.1949,0.0,0.0089
11,2,11,left_hip,479.7527,0.0,0.0103
11,2,12,right_hip,476.4196,0.0,0.0132
11,2,13,left_knee,474.771,19.8704,0.2531
11,2,14,right_knee,473.7646,19.2049,0.2932
11,2,15,left_ankle,476.7539,63.6697,0.6164
11,2,16,right_ankle,476.8658,62.9743,0.6488
12,0,0,nose,223.0128,118.7223,0.9194
12,0,1,left_eye,226.5041,113.7908,0.8525
12,0,2,right_eye,218.783,114.9711,0.5861
12,0,3,left_ear,236.0997,105.3264,0.7216
12,0,4,right_ear,214.4577,108.5633,0.1382
12,0,5,left_shoulder,252.5487,111.8958,0.9881
12,0,6,right_shoulder,212.889,117.3233,0.9924
12,0,7,left_elbow,262.3209,138.737,0.9772
12,0,8,right_elbow,219.0148,149.1316,0.9869
12,0,9,left_wrist,255.6156,162.545,0.9765
12,0,10,right_wrist,234.0397,174.1225,0.9832
12,0,11,left_hip,256.0165,161.3066,0.9988
12,0,12,right_hip,227.3715,162.5619,0.9991
12,0,13,left_knee,254.0311,207.6351,0.9976
12,0,14,right_knee,215.548,207.3257,0.9982
12,0,15,left_ankle,249.5997,264.1055,0.9818
12,0,16,right_ankle,213.9249,262.3481,0.9864
12,1,0,nose,467.5008,0.0,0.0149
12,1,1,left_eye,468.9837,0.0,0.0128
12,1,2,right_eye,467.3047,0.0,0.0152
12,1,3,left_ear,470.4498,0.0,0.0102
12,1,4,right_ear,468.8998,0.0,0.0129
12,1,5,left_shoulder,471.0615,0.0,0.0022
12,1,6,right_shoulder,467.1562,0.0,0.0075
12,1,7,left_elbow,470.8022,2.7953,0.0021
12,1,8,right_elbow,468.0608,2.4023,0.0121
12,1,9,left_wrist,469.4122,6.8366,0.0054
12,1,10,right_wrist,468.0742,6.4895,0.0213
12,1,11,left_hip,475.8678,0.5745,0.0135
12,1,12,right_hip,473.144,1.5371,0.0254
12,1,13,left_knee,476.9354,14.269,0.106
12,1,14,right_knee,475.3963,15.2924,0.1968
12,1,15,left_ankle,478.357,60.4726,0.3501
12,1,16,right_ankle,477.8045,59.806,0.4903
13,0,0,nose,224.8416,119.8461,0.9037
13,0,1,left_eye,228.058,114.7469,0.7682
13,0,2,right_eye,220.1284,116.3241,0.6261
13,0,3,left_ear,236.4544,106.662,0.5299
13,0,4,right_ear,214.8409,110.7455,0.2298
13,0,5,left_shoulder,252.1719,113.1475,0.9867
13,0,6,right_shoulder,212.5786,119.0924,0.9917
13,0,7,left_elbow,261.6817,142.0797,0.9757
13,0,8,right_elbow,218.706,150.9224,0.9874
13,0,9,left_wrist,255.0074,169.0053,0.9759
13,0,10,right_wrist,233.8961,176.0535,0.9846
13,0,11,left_hip,256.8211,160.1438,0.9988
13,0,12,right_hip,228.14,162.0682,0.9991
13,0,13,left_knee,254.6172,206.3277,0.9978
13,0,14,right_knee,217.8728,208.1346,0.9983
13,0,15,left_ankle,250.9326,264.1382,0.9835
13,0,16,right_ankle,212.2161,263.3762,0.9875
14,0,0,nose,225.3659,120.0713,0.9549
14,0,1,left_eye,228.5354,115.1322,0.8625
14,0,2,right_eye,220.5188,116.7456,0.8286
14,0,3,left_ear,236.1203,107.9753,0.5742
14,0,4,right_ear,214.6853,112.0434,0.4512
14,0,5,left_shoulder,251.0353,115.208,0.9921
14,0,6,right_shoulder,211.1617,120.9296,0.9949
14,0,7,left_elbow,260.618,143.4328,0.9773
14,0,8,right_elbow,216.9303,153.1392,0.988
14,0,9,left_wrist,253.5908,169.2838,0.9745
14,0,10,right_wrist,232.0692,176.943,0.9837
14,0,11,left_hip,255.7548,162.812,0.9988
14,0,12,right_hip,226.8971,164.5683,0.9991
14,0,13,left_knee,253.8874,209.5424,0.9977
14,0,14,right_knee,217.7448,210.316,0.9982
14,0,15,left_ankle,249.6433,266.2636,0.9832
14,0,16,right_ankle,210.548,264.2165,0.987
15,0,0,nose,223.2019,123.7678,0.9479
15,0,1,left_eye,226.6207,118.8495,0.8741
15,0,2,right_eye,218.5621,120.2573,0.7484
15,0,3,left_ear,235.1654,110.5799,0.6705
15,0,4,right_ear,213.0862,114.2248,0.2906
15,0,5,left_shoulder,250.5009,117.5764,0.9934
15,0,6,right_shoulder,210.6711,122.6834,0.9946
15,0,7,left_elbow,259.4544,145.2723,0.9854
15,0,8,right_elbow,214.0349,153.3191,0.9886
15,0,9,left_wrist,251.3501,172.4076,0.9834
15,0,10,right_wrist,228.3849,176.8602,0.9855
15,0,11,left_hip,255.529,166.9297,0.9992
15,0,12,right_hip,226.8341,168.2472,0.9993
15,0,13,left_knee,253.0005,215.6219,0.9982
15,0,14,right_knee,216.9704,215.0946,0.9984
15,0,15,left_ankle,249.2084,268.2985,0.9844
15,0,16,right_ankle,209.8475,265.7767,0.9867
15,1,0,nose,466.6022,0.0,0.0157
15,1,1,left_eye,468.1212,0.0,0.0135
15,1,2,right_eye,466.4219,0.0,0.0142
15,1,3,left_ear,470.0032,0.0,0.0118
15,1,4,right_ear,468.5147,0.0,0.0129
15,1,5,left_shoulder,470.6214,0.0,0.0038
15,1,6,right_shoulder,467.3422,0.0,0.0083
